                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.82925,                0.62959,                 1.1046,                0.29916,                0.22321,                0.18991,                0.07654,                 2.8546,                 4.2123,                 3.2639,             0.00069304,             0.00069304,             0.00069304
                    154,                 0.8252,                0.63585,                 1.1067,                0.33552,                0.15603,                0.16042,                0.06212,                 3.0219,                 4.8692,                 3.4225,             0.00069029,             0.00069029,             0.00069029
                    155,                0.81961,                0.64136,                 1.1046,                0.43805,                0.18231,                0.17108,                0.06822,                  2.797,                 4.3709,                 3.2139,             0.00068754,             0.00068754,             0.00068754
                    156,                0.82495,                0.63038,                 1.1044,                 0.3528,                 0.1838,                0.17205,                0.07519,                 2.8105,                 4.3058,                 3.2967,             0.00068479,             0.00068479,             0.00068479
                    157,                0.82268,                0.63002,                 1.1055,                0.30125,                0.17549,                0.16059,                0.07042,                 3.0041,                 4.3632,                 3.5037,             0.00068204,             0.00068204,             0.00068204
                    158,                0.80457,                0.60995,                  1.091,                0.44749,                0.20276,                0.20106,                0.07569,                 2.7809,                 4.3035,                  3.218,             0.00067929,             0.00067929,             0.00067929
                    159,                0.82344,                0.63498,                 1.1062,                0.34956,                0.21747,                 0.1929,                0.07449,                  2.994,                 4.3506,                 3.4907,             0.00067654,             0.00067654,             0.00067654
                    160,                0.82122,                0.62333,                 1.1032,                0.30626,                0.22057,                  0.198,                0.07734,                 2.8382,                 4.0838,                 3.3009,             0.00067379,             0.00067379,             0.00067379
                    161,                0.80739,                0.62923,                 1.1056,                0.37018,                0.25325,                0.21612,                0.07409,                 2.8038,                 4.2401,                 3.2591,             0.00067104,             0.00067104,             0.00067104
                    162,                0.79733,                0.61276,                 1.0973,                0.45887,                0.20068,                0.21068,                0.07422,                 2.9055,                 4.3721,                 3.3648,             0.00066829,             0.00066829,             0.00066829
                    163,                0.79534,                0.60728,                 1.0868,                0.39269,                0.19858,                0.20129,                0.07053,                 2.8294,                  4.485,                  3.376,             0.00066554,             0.00066554,             0.00066554
                    164,                0.79638,                0.59955,                 1.0876,                0.45531,                0.17676,                0.18298,                0.07356,                 2.8889,                 4.4266,                 3.3657,             0.00066279,             0.00066279,             0.00066279
                    165,                0.79361,                0.60547,                 1.0797,                 0.3797,                0.23967,                0.21107,                0.07859,                 2.8216,                 4.7701,                 3.2141,             0.00066005,             0.00066005,             0.00066005
                    166,                0.79815,                0.59262,                 1.0832,                0.45974,                0.19638,                0.21104,                0.07303,                 2.8327,                 4.4674,                 3.3723,              0.0006573,              0.0006573,              0.0006573
                    167,                0.79879,                0.60699,                 1.0935,                 0.3244,                0.21033,                0.18425,                  0.071,                 2.8932,                 4.0736,                 3.4651,             0.00065455,             0.00065455,             0.00065455
                    168,                0.80329,                0.61253,                 1.0958,                0.32838,                0.22273,                0.18735,                0.06889,                 2.9646,                 4.1563,                  3.499,              0.0006518,              0.0006518,              0.0006518
                    169,                0.78411,                0.60175,                 1.0809,                0.35624,                0.19375,                0.18356,                0.07177,                  2.855,                 4.3537,                 3.3612,             0.00064905,             0.00064905,             0.00064905
                    170,                 0.7901,                 0.5991,                 1.0856,                0.36629,                0.20053,                0.18046,                0.06628,                 2.9523,                 4.4329,                  3.609,              0.0006463,              0.0006463,              0.0006463
                    171,                0.79974,                0.61587,                 1.0978,                0.35996,                0.20273,                0.17344,                0.05394,                 3.0478,                 4.6553,                 3.5246,             0.00064355,             0.00064355,             0.00064355
                    172,                0.80182,                0.60784,                 1.0959,                0.35934,                0.16549,                0.17507,                0.06814,                 2.9104,                  4.529,                 3.3167,              0.0006408,              0.0006408,              0.0006408
                    173,                0.79409,                0.60076,                   1.09,                0.43589,                0.20413,                0.18428,                0.06631,                 2.9847,                 4.6179,                 3.3824,             0.00063805,             0.00063805,             0.00063805
                    174,                0.79051,                0.59957,                 1.0852,                0.38889,                0.18454,                0.18608,                0.06671,                 2.9042,                 4.5821,                 3.4198,              0.0006353,              0.0006353,              0.0006353
                    175,                0.78662,                0.59286,                 1.0786,                0.31532,                0.19824,                  0.182,                0.07734,                 2.9289,                 4.5312,                 3.4625,             0.00063255,             0.00063255,             0.00063255
                    176,                0.78306,                0.58276,                  1.072,                0.48432,                0.17611,                0.17482,                0.06835,                 2.8664,                 4.5544,                 3.3111,              0.0006298,              0.0006298,              0.0006298
                    177,                0.76978,                0.58125,                 1.0713,                0.37566,                0.18722,                0.17258,                0.07366,                 2.9638,                 4.6109,                   3.51,             0.00062705,             0.00062705,             0.00062705
                    178,                0.75669,                0.57024,                 1.0665,                 0.4458,                0.18155,                 0.1893,                0.08138,                 2.9101,                 4.4065,                  3.409,              0.0006243,              0.0006243,              0.0006243
                    179,                0.77354,                0.59793,                 1.0748,                 0.4929,                0.16731,                0.18116,                0.06957,                  2.897,                 4.3711,                 3.3774,             0.00062155,             0.00062155,             0.00062155
                    180,                0.76794,                0.58024,                 1.0719,                0.36296,                0.20445,                0.19531,                0.07485,                 2.8079,                 4.1355,                 3.2046,              0.0006188,              0.0006188,              0.0006188
                    181,                0.78668,                 0.5758,                 1.0757,                0.44196,                0.17576,                0.17928,                0.06699,                 2.9148,                 4.4112,                 3.2324,             0.00061605,             0.00061605,             0.00061605
                    182,                 0.8139,                0.61099,                 1.0929,                 0.3553,                0.19559,                0.18239,                0.07025,                 2.8478,                 4.5913,                 3.2306,              0.0006133,              0.0006133,              0.0006133
                    183,                0.77849,                0.58357,                 1.0836,                0.34399,                0.18879,                 0.1846,                0.06805,                 2.7919,                 4.4672,                 3.2127,             0.00061055,             0.00061055,             0.00061055
                    184,                0.75275,                  0.575,                 1.0697,                0.48534,                0.17995,                0.18392,                0.06971,                 2.8612,                 4.5862,                 3.2005,              0.0006078,              0.0006078,              0.0006078
                    185,                0.74742,                0.56834,                 1.0604,                0.47118,                0.19287,                0.18405,                0.06796,                 2.9436,                 4.1399,                 3.3868,             0.00060505,             0.00060505,             0.00060505
                    186,                0.75584,                0.57248,                 1.0628,                0.46058,                0.20078,                0.20706,                0.08233,                 2.9091,                 4.1947,                  3.402,              0.0006023,              0.0006023,              0.0006023
                    187,                0.76779,                0.58335,                 1.0732,                0.36138,                0.19745,                0.17019,                0.07068,                 2.9161,                 4.3586,                 3.4802,             0.00059955,             0.00059955,             0.00059955
                    188,                0.75642,                0.57142,                 1.0644,                0.39798,                 0.1883,                0.18321,                0.06562,                 2.8952,                  4.387,                 3.3894,              0.0005968,              0.0005968,              0.0005968
                    189,                0.75662,                0.57125,                  1.062,                0.27032,                0.20782,                 0.1774,                0.06741,                 3.0175,                 4.4157,                 3.3786,             0.00059405,             0.00059405,             0.00059405
                    190,                0.74374,                0.55782,                 1.0576,                0.52044,                0.16558,                0.18582,                 0.0758,                 2.9227,                 4.5604,                 3.2492,              0.0005913,              0.0005913,              0.0005913
                    191,                0.74594,                0.56503,                 1.0557,                0.36748,                0.21526,                0.18644,                0.07622,                   2.94,                 4.5104,                  3.267,             0.00058855,             0.00058855,             0.00058855
                    192,                0.74403,                0.55504,                 1.0553,                0.32065,                0.21553,                0.20112,                0.07183,                 2.8401,                 4.6259,                  3.206,              0.0005858,              0.0005858,              0.0005858
                    193,                0.74077,                0.54651,                 1.0508,                0.41495,                0.20076,                0.18828,                0.06608,                 2.9595,                 4.5841,                 3.4189,             0.00058305,             0.00058305,             0.00058305
                    194,                0.75299,                0.57527,                 1.0625,                0.48231,                0.19709,                0.20565,                0.07268,                 2.8421,                 4.2385,                 3.2639,              0.0005803,              0.0005803,              0.0005803
                    195,                0.74877,                0.56519,                 1.0593,                0.36579,                0.21623,                0.20374,                0.07494,                 2.9583,                 4.3174,                 3.4174,             0.00057755,             0.00057755,             0.00057755
                    196,                0.75988,                0.57035,                 1.0588,                0.41323,                0.19952,                0.20467,                  0.079,                 2.9233,                 4.3296,                  3.424,              0.0005748,              0.0005748,              0.0005748
                    197,                0.75371,                0.56956,                 1.0598,                0.28554,                0.20012,                0.18462,                0.07439,                 2.8141,                 4.4289,                 3.2742,             0.00057205,             0.00057205,             0.00057205
                    198,                0.73638,                0.55978,                 1.0578,                0.27828,                0.18391,                0.16851,                0.06241,                 2.9833,                 4.4931,                 3.4045,              0.0005693,              0.0005693,              0.0005693
                    199,                0.74854,                0.57356,                 1.0657,                0.40016,                0.20066,                0.17913,                 0.0677,                 2.8786,                 4.2469,                 3.2462,             0.00056655,             0.00056655,             0.00056655
                    200,                0.74086,                0.55705,                 1.0425,                0.40649,                0.20092,                0.19505,                0.07699,                 2.8056,                 4.4097,                 3.1221,              0.0005638,              0.0005638,              0.0005638
                    201,                0.73636,                0.56156,                  1.054,                0.33252,                0.18025,                0.18311,                 0.0673,                 2.8587,                 4.4615,                 3.1795,             0.00056105,             0.00056105,             0.00056105
                    202,                0.71481,                0.52904,                 1.0377,                0.34946,                0.23048,                0.21921,                0.07539,                 2.8834,                 4.1604,                 3.3127,             0.00055831,             0.00055831,             0.00055831
                    203,                0.72844,                0.55404,                 1.0456,                0.36633,                0.22031,                0.19043,                0.06804,                 2.8341,                 4.5416,                 3.2922,             0.00055556,             0.00055556,             0.00055556
                    204,                 0.7233,                0.53768,                 1.0427,                0.46262,                0.17697,                0.18018,                 0.0653,                 2.9112,                  4.429,                 3.4175,             0.00055281,             0.00055281,             0.00055281
                    205,                0.73405,                0.55481,                 1.0556,                0.31824,                0.21369,                0.19439,                0.08111,                 2.8998,                 4.3936,                  3.302,             0.00055006,             0.00055006,             0.00055006
                    206,                0.73336,                0.54391,                 1.0481,                0.32075,                0.21091,                0.21387,                0.07705,                 2.8078,                  4.677,                 3.3005,             0.00054731,             0.00054731,             0.00054731
                    207,                0.73059,                0.54124,                 1.0478,                0.39572,                 0.2038,                0.19588,                0.06802,                 2.9089,                 4.1927,                 3.3703,             0.00054456,             0.00054456,             0.00054456
                    208,                0.73768,                 0.5434,                 1.0474,                0.39193,                0.19442,                 0.1684,                0.06152,                 3.0354,                 4.7212,                 3.4526,             0.00054181,             0.00054181,             0.00054181
                    209,                0.71807,                0.53465,                 1.0409,                0.38805,                0.17066,                0.17281,                0.06446,                 3.1001,                 4.6434,                   3.58,             0.00053906,             0.00053906,             0.00053906
                    210,                0.72245,                0.53155,                  1.038,                0.49349,                0.17413,                0.18124,                0.07358,                 2.7868,                 4.4027,                 3.2956,             0.00053631,             0.00053631,             0.00053631
                    211,                0.72965,                0.54832,                 1.0466,                0.34735,                0.17283,                0.16624,                0.06852,                 2.9062,                 4.5843,                 3.4586,             0.00053356,             0.00053356,             0.00053356
                    212,                0.70641,                0.53318,                 1.0454,                0.32242,                0.21061,                0.19721,                 0.0774,                 3.0183,                 4.3071,                 3.5863,             0.00053081,             0.00053081,             0.00053081
                    213,                0.71926,                0.54322,                 1.0459,                0.47705,                0.19107,                0.19929,                0.07971,                 3.0154,                 4.3727,                 3.5993,             0.00052806,             0.00052806,             0.00052806
                    214,                0.70863,                0.51859,                 1.0333,                0.46081,                0.17268,                0.17957,                0.06984,                 2.9095,                 4.4678,                 3.4177,             0.00052531,             0.00052531,             0.00052531
                    215,                0.69249,                0.52404,                 1.0348,                0.44103,                0.22205,                0.20064,                0.08117,                 2.9632,                 4.3114,                 3.6179,             0.00052256,             0.00052256,             0.00052256
                    216,                0.70038,                0.51687,                   1.03,                0.43752,                0.20942,                0.21083,                0.07918,                 2.8093,                  4.563,                 3.3843,             0.00051981,             0.00051981,             0.00051981
                    217,                0.71896,                0.54874,                  1.048,                0.40557,                0.17314,                0.17537,                0.07426,                 2.8233,                 4.5219,                 3.4184,             0.00051706,             0.00051706,             0.00051706
                    218,                0.71123,                0.53441,                 1.0406,                0.31399,                0.21016,                0.18015,                0.07862,                 2.8688,                 4.5393,                 3.4097,             0.00051431,             0.00051431,             0.00051431
                    219,                0.71564,                0.52176,                 1.0335,                0.30791,                0.18425,                0.15866,                0.06067,                 3.0321,                 4.6353,                 3.5803,             0.00051156,             0.00051156,             0.00051156
                    220,                0.70491,                0.51154,                  1.031,                0.50231,                0.18922,                 0.1753,                0.06324,                 3.0179,                 4.6573,                 3.6253,             0.00050881,             0.00050881,             0.00050881
